customer_key,customer_code,geography_key,customer_name,education,occupation
16199,27198,258,"Flores, Jocelyn",Graduate Degree,Skilled Manual
16200,27199,262,"Wright, Jesse",Graduate Degree,Skilled Manual
16201,27200,200,"Thompson, Anna",Graduate Degree,Skilled Manual
16202,27201,269,"Taylor, Jose",Graduate Degree,Skilled Manual
16203,27202,277,"Hall, James",Graduate Degree,Skilled Manual
16204,27203,203,"Sanchez, Jennifer",Partial High School,Clerical
16205,27204,53,"Hall, Devin",High School,Clerical
16206,27205,58,"Murphy, Erin",High School,Clerical
16207,27206,81,"Mitchell, Marcus",Partial College,Clerical
16208,27207,255,"Morris, Taylor",Partial High School,Clerical
16210,27209,48,"Rodriguez, Erick",Partial High School,Clerical
16211,27210,47,"Flores, Hunter",Partial High School,Clerical
16212,27211,201,"Roberts, Isaiah",High School,Clerical
16213,27212,70,"Roberts, Sophia",High School,Clerical
16214,27213,279,"Lewis, Julia",Partial High School,Clerical
16215,27214,46,"Zimmerman, Bianca",Partial High School,Clerical
16217,27216,82,"Diaz, Ana",High School,Skilled Manual
16218,27217,275,"Walker, Julia",Partial High School,Clerical
16219,27218,84,"Allen, Bailey",Partial High School,Clerical
16220,27219,68,"Yang, Benjamin",Partial High School,Clerical
16221,27220,86,"Long, Jackson",Partial High School,Clerical
16222,27221,281,"Jones, Matthew",Partial High School,Clerical
16223,27222,53,"Sai, Virginia",Partial High School,Clerical
16224,27223,284,"Wright, Jeremy",Partial High School,Clerical
16225,27224,205,"Griffin, Jessica",Partial High School,Clerical
16226,27225,83,"Murphy, Isaac",High School,Skilled Manual
16227,27226,199,"Wang, Christian",High School,Skilled Manual
16228,27227,61,"Bryant, Emily",High School,Skilled Manual
16229,27228,265,"Young, Amanda",Partial College,Clerical
16230,27229,81,"Zhang, Zachary",Partial College,Clerical
16232,27231,56,"Ramos, Tyrone",Partial College,Clerical
16233,27232,273,"Thirunavukkarasu, Ram",Partial College,Clerical
16234,27233,85,"Ward, Seth",Partial College,Clerical
16235,27234,277,"Jenkins, Gabriel",Partial College,Clerical
16236,27235,275,"Li, Robert",Partial College,Clerical
16237,27236,271,"Alexander, Nicole",Partial College,Clerical
16238,27237,62,"Ramirez, Jasmine",Partial College,Clerical
16239,27238,57,"Hernandez, Jesse",Partial College,Clerical
16240,27239,64,"Simmons, Noah",Partial College,Clerical
16241,27240,286,"Cooper, Dalton",Partial College,Clerical
16242,27241,87,"Butler, Oscar",Graduate Degree,Skilled Manual
16245,27244,206,"Kelly, Arianna",Graduate Degree,Skilled Manual
16246,27245,66,"Jones, Lauren",Graduate Degree,Skilled Manual
16247,27246,68,"Hall, Aaron",Graduate Degree,Skilled Manual
16248,27247,68,"Hughes, Blake",Graduate Degree,Skilled Manual
16249,27248,273,"Taylor, Kayla",Graduate Degree,Skilled Manual
16250,27249,84,"Cox, Emma",Graduate Degree,Skilled Manual
16251,27250,258,"Vance, Virginia",Graduate Degree,Skilled Manual
16252,27251,64,"Flores, Jessica",Graduate Degree,Skilled Manual
16255,27254,257,"Jimenez, Theodore",Bachelors,Skilled Manual
16256,27255,199,"Rivera, Xavier",Bachelors,Skilled Manual
16257,27256,272,"Lopez, Caleb",Graduate Degree,Skilled Manual
16258,27257,53,"Sara, Rebekah",Graduate Degree,Skilled Manual
16259,27258,57,"Flores, Christian",Graduate Degree,Professional
16261,27260,47,"Ma, Candice",Bachelors,Skilled Manual
16262,27261,258,"Chande, Omar",Bachelors,Skilled Manual
16263,27262,274,"Hill, Courtney",Bachelors,Skilled Manual
16264,27263,80,"Kumar, Aaron",Graduate Degree,Professional
16265,27264,275,"Clark, Jacob",Bachelors,Skilled Manual
16267,27266,82,"Gonzales, Riley",Bachelors,Skilled Manual
16269,27268,53,"Serrano, Latasha",Bachelors,Skilled Manual
16270,27269,284,"Lee, Victoria",Graduate Degree,Professional
16272,27271,261,"Reed, Anna",Graduate Degree,Professional
16273,27272,201,"Chen, Elijah",Graduate Degree,Professional
16274,27273,67,"Miller, Marcus",Graduate Degree,Professional
16275,27274,69,"Morris, Marcus",Graduate Degree,Professional
16276,27275,85,"Powell, Aidan",Graduate Degree,Professional
16277,27276,45,"Alexander, Faith",Graduate Degree,Professional
16278,27277,61,"Wood, Jeremy",Graduate Degree,Professional
16279,27278,75,"Cook, Brian",High School,Skilled Manual
16280,27279,265,"Brooks, Katelyn",Bachelors,Skilled Manual
16281,27280,47,"Gutierrez, Naomi",Bachelors,Skilled Manual
16282,27281,114,"Nath, Jenny",Bachelors,Skilled Manual
16285,27284,276,"Bailey, Danielle",Bachelors,Professional
16287,27286,128,"Pal, Shawn",Graduate Degree,Professional
16288,27287,71,"Perez, Samuel",Graduate Degree,Professional
16289,27288,74,"Richardson, Destiny",Graduate Degree,Professional
16290,27289,73,"Long, Anna",Bachelors,Skilled Manual
16291,27290,273,"Evans, Marcus",Bachelors,Skilled Manual
16292,27291,258,"Mehta, Bobby",Bachelors,Skilled Manual
16293,27292,202,"Evans, Julia",Graduate Degree,Professional
16294,27293,63,"Jackson, Kaitlyn",Graduate Degree,Professional
16295,27294,79,"Bradley, Ana",Graduate Degree,Professional
16296,27295,268,"Taylor, Wyatt",Graduate Degree,Professional
16297,27296,61,"Ready, Rodrigo",Graduate Degree,Professional
16302,27301,48,"Zhou, Clarence",Partial College,Professional
16308,27307,30,"Prasad, Andre",High School,Professional
16310,27309,17,"Deng, Tony",Partial College,Professional
16311,27310,9,"Hill, Isabella",Partial College,Professional
16313,27312,18,"Sun, Sandra",Bachelors,Management
16315,27314,12,"Arthur, Jarrod",Bachelors,Management
16316,27315,34,"Mitchell, James",Graduate Degree,Management
16317,27316,31,"Malhotra, Jarrod",Bachelors,Management
16321,27320,31,"Green, Jose",High School,Professional
16322,27321,34,"Zhang, Dylan",Partial College,Professional
16326,27325,20,"Liang, Todd",Partial College,Professional
16328,27327,34,"Nicholls, Melody",Partial College,Management
16331,27330,13,"Nara, Brendan",Partial College,Management
16334,27333,6,"Luo, Kathryn",Partial College,Management
16337,27336,32,"Suri, George",High School,Management
16373,27372,112,"Sai, Andre",High School,Professional
16374,27373,206,"Rivera, Eduardo",High School,Professional
16375,27374,257,"Phillips, Robert",High School,Professional
16376,27375,273,"Wilson, Nicole",High School,Professional
16377,27376,269,"Gonzalez, Courtney",High School,Professional
16380,27379,65,"Ross, Isabel",High School,Professional
16382,27381,47,"Sanz, Miguel",High School,Professional
16383,27382,56,"Chapman, Kaitlin",Graduate Degree,Management
16384,27383,57,"Hernandez, Jay",Graduate Degree,Management
16386,27385,47,"Ramos, Jonathon",Graduate Degree,Management
16387,27386,48,"Garcia, James",Graduate Degree,Management
16388,27387,202,"Washington, Noah",Graduate Degree,Management
16389,27388,279,"Cox, Xavier",Bachelors,Management
16390,27389,88,"Henderson, Lucas",Bachelors,Management
16391,27390,258,"Zeng, Leah",Graduate Degree,Management
16392,27391,267,"Young, Logan",Bachelors,Management
16393,27392,44,"Romero, Felicia",Bachelors,Management
16395,27394,200,"Alexander, Kyle",Bachelors,Management
16396,27395,196,"Lu, Jenny",Bachelors,Management
16397,27396,261,"Cook, Adrian",Bachelors,Management
16398,27397,63,"James, Alex",Bachelors,Management
16399,27398,86,"Lee, Alexis",Bachelors,Management
16400,27399,58,"Parker, Thomas",Bachelors,Management
16406,27405,82,"Shan, Jackson",High School,Professional
16408,27407,203,"Griffin, Faith",Bachelors,Management
16409,27408,57,"Sanchez, Tabitha",Bachelors,Management
16410,27409,56,"Smith, Preston",High School,Professional
16411,27410,79,"Patterson, Brianna",High School,Professional
16412,27411,198,"Bendixen, Mason",High School,Professional
16413,27412,65,"Price, Miguel",Bachelors,Management
16417,27416,277,"Morris, Jeremiah",Partial College,Professional
16418,27417,58,"She, Edwin",Bachelors,Management
16419,27418,88,"Coleman, Mya",Partial College,Professional
16422,27421,144,"Chander, Mindy",Partial College,Professional
16423,27422,206,"Gonzalez, Evan",Partial College,Professional
16424,27423,58,"Butler, Dakota",Partial College,Professional
16425,27424,66,"Mitchell, Luis",Partial College,Professional
16426,27425,71,"Morris, Steven",Partial College,Professional
16427,27426,73,"Stewart, Evan",Partial College,Professional
16428,27427,84,"Young, Mason",Partial College,Professional
16431,27430,257,"Young, Stephanie",Partial College,Professional
16432,27431,202,"Jenkins, Ethan",Partial College,Professional
16433,27432,53,"Ruiz, Craig",Partial College,Professional
16434,27433,56,"Garcia, Barry",Partial College,Professional
16435,27434,69,"Patterson, David",Partial College,Professional
16439,27438,44,"Shan, Alejandro",Partial College,Professional
16440,27439,63,"Ramirez, Chase",High School,Professional
16441,27440,271,"Howard, Trinity",Partial High School,Skilled Manual
16443,27442,56,"Raman, Janelle",High School,Professional
16444,27443,75,"Jackson, Jessica",Partial High School,Skilled Manual
16445,27444,284,"Martinez, Kayla",Graduate Degree,Professional
16446,27445,56,"Tang, Shaun",Graduate Degree,Professional
16447,27446,84,"Jones, Tyler",Graduate Degree,Professional
16448,27447,88,"Hayes, Miranda",Graduate Degree,Professional
16449,27448,41,"Romero, Marc",Bachelors,Professional
16450,27449,79,"Cox, Bryan",Bachelors,Management
16451,27450,284,"Ross, Abigail",Bachelors,Management
16453,27452,88,"Watson, Evan",Bachelors,Management
16454,27453,58,"Henderson, Carson",Bachelors,Management
16456,27455,200,"Jenkins, Brianna",Bachelors,Management
16457,27456,269,"Hughes, Jackson",Bachelors,Management
16458,27457,202,"Walker, Elizabeth",Bachelors,Management
16459,27458,45,"Liang, Roger",Bachelors,Management
16460,27459,47,"Kumar, Kevin",Graduate Degree,Management
16461,27460,53,"Goel, Grant",Graduate Degree,Management
16466,27465,206,"Garcia, Seth",Partial College,Skilled Manual
16467,27466,286,"Murphy, Abigail",Partial College,Skilled Manual
16479,27478,53,"Alvarez, Sheila",Partial College,Skilled Manual
16480,27479,63,"Sanders, Kaitlyn",Partial College,Skilled Manual
16481,27480,69,"Parker, Chloe",Partial College,Skilled Manual
16482,27481,82,"Gonzales, Oscar",Partial College,Skilled Manual
16504,27503,128,"Shen, Warren",Partial College,Skilled Manual
16505,27504,199,"Lopez, Rebecca",High School,Skilled Manual
16506,27505,48,"Skelly, Bonnie",High School,Skilled Manual
16507,27506,48,"Srini, Carla",High School,Skilled Manual
16508,27507,56,"Li, Valerie",High School,Skilled Manual
16509,27508,45,"Edwards, James",Partial College,Skilled Manual
16510,27509,286,"Johnson, Zachary",Partial College,Professional
16511,27510,48,"Bailey, Cole",Partial College,Professional
16522,27521,53,"Foster, Gabriel",Bachelors,Management
16524,27523,255,"Martin, Kayla",High School,Professional
16527,27526,46,"Ma, Ramon",Partial College,Professional
16528,27527,57,"Sanchez, Tina",Bachelors,Management
16529,27528,71,"Stewart, Jade",Graduate Degree,Management
16530,27529,79,"White, Rachel",Graduate Degree,Management
16531,27530,85,"Ross, Maria",Partial High School,Skilled Manual
16532,27531,275,"Bailey, Abigail",Bachelors,Professional
16533,27532,268,"Flores, Kaitlyn",Bachelors,Skilled Manual
16534,27533,44,"Perez, Allison",Bachelors,Skilled Manual
16535,27534,48,"Chapman, Candace",Bachelors,Skilled Manual
16536,27535,81,"Cook, Ian",Bachelors,Skilled Manual
16538,27537,76,"Bryant, Amanda",Bachelors,Professional
16539,27538,196,"Jackson, José",Bachelors,Professional
16540,27539,56,"Winston, Samuel",Bachelors,Professional
16541,27540,63,"Butler, Jacqueline",Bachelors,Professional
16542,27541,75,"Martin, Samantha",Bachelors,Professional
16543,27542,262,"Rivera, Jessica",Bachelors,Professional
16544,27543,76,"Griffin, Katherine",Bachelors,Professional
16545,27544,45,"Hayes, Marissa",Partial College,Skilled Manual
16547,27546,67,"Ross, Jackson",High School,Skilled Manual
16548,27547,86,"Hill, Kevin",High School,Skilled Manual
16549,27548,253,"Green, Mason",Partial College,Skilled Manual
16550,27549,284,"Johnson, Hunter",Partial College,Skilled Manual
16552,27551,198,"Long, Antonio",Partial College,Skilled Manual
16553,27552,58,"Guo, Shannon",Graduate Degree,Professional
16554,27553,79,"Sanders, Julia",Graduate Degree,Professional
16555,27554,66,"West, Jordyn",Partial College,Skilled Manual
16556,27555,86,"Alexander, Isabella",Partial College,Skilled Manual
16557,27556,205,"Cox, Amanda",Partial College,Skilled Manual
16559,27558,277,"Kumar, Caleb",Partial College,Skilled Manual
16560,27559,279,"Rodriguez, Emily",Partial College,Skilled Manual
16562,27561,87,"Brooks, Kimberly",Bachelors,Professional
16564,27563,205,"Bennett, Devin",Bachelors,Professional
16565,27564,47,"Lal, Kevin",Bachelors,Professional
16566,27565,60,"Wood, Kayla",Bachelors,Professional
16567,27566,86,"Long, Tristan",Bachelors,Professional
16568,27567,277,"Foster, Miranda",Bachelors,Professional
16569,27568,201,"Evans, Miguel",Graduate Degree,Professional
16570,27569,88,"Wood, Jocelyn",Graduate Degree,Professional
16571,27570,258,"Navarro, Natasha",Graduate Degree,Professional
16572,27571,56,"Gao, Shannon",Graduate Degree,Professional
16573,27572,61,"Carter, Isaiah",Partial College,Skilled Manual
16574,27573,86,"Lal, Hunter",Partial College,Skilled Manual
16575,27574,84,"Hill, Madeline",Partial College,Skilled Manual
16576,27575,47,"Wilson, Emma",Bachelors,Professional
16577,27576,201,"Gonzales, Caroline",Bachelors,Professional
16578,27577,272,"Cook, Patrick",Bachelors,Professional
16579,27578,67,"Carter, Courtney",Bachelors,Professional
16580,27579,53,"Suarez, Bruce",Graduate Degree,Professional
16601,27600,85,"Sanchez, Destiny",Partial High School,Skilled Manual
16602,27601,47,"Rogers, Sydney",Partial High School,Skilled Manual
16604,27603,75,"Barnes, Mya",Partial High School,Skilled Manual
16605,27604,272,"Brooks, Richard",High School,Professional
16606,27605,277,"Martinez, Miguel",High School,Professional
16607,27606,201,"Edwards, Courtney",Partial College,Professional
16609,27608,255,"Hernandez, Hector",Partial High School,Skilled Manual
16610,27609,46,"Alonso, Audrey",Partial High School,Skilled Manual
16611,27610,85,"Washington, Jeremy",Partial High School,Skilled Manual
16612,27611,61,"Edwards, Jack",High School,Professional
16613,27612,45,"Hill, Lucas",High School,Professional
16615,27614,255,"Ye, Warren",High School,Professional
16616,27615,66,"Henderson, Maria",Bachelors,Management
16617,27616,68,"Brown, Emma",Bachelors,Management
16618,27617,271,"Phillips, Morgan",Partial College,Professional
16619,27618,279,"Diaz, Melanie",Partial College,Professional
16620,27619,53,"Lee, Joseph",Partial College,Professional
16621,27620,56,"Hughes, Nicole",Graduate Degree,Management
16622,27621,84,"Brown, Edward",Graduate Degree,Management
16623,27622,257,"Wilson, Lucas",Partial College,Professional
16624,27623,69,"Jackson, Christian",Partial College,Professional
16625,27624,82,"Russell, Connor",Partial College,Professional
16626,27625,199,"Hughes, Alexandria",Partial College,Professional
16627,27626,60,"Hayes, Connor",Bachelors,Management
16628,27627,70,"Yang, Jason",Graduate Degree,Management
16630,27629,272,"Bryant, Jose",Partial College,Professional
16631,27630,53,"Coleman, Xavier",Bachelors,Management
16632,27631,76,"Phillips, Gabriella",Bachelors,Management
16636,27635,258,"Perry, Grace",Partial College,Professional
16637,27636,265,"Murphy, Paige",Partial College,Professional
16638,27637,200,"Cook, Gabrielle",Partial College,Professional
16639,27638,269,"Brooks, Marcus",Partial College,Professional
16640,27639,284,"Price, Emma",Partial College,Professional
16641,27640,57,"Thomas, Lauren",Partial College,Professional
16642,27641,61,"Alexander, Miranda",Partial College,Professional
16643,27642,66,"Johnson, Kayla",High School,Professional
16645,27644,265,"Sanchez, Alexandria",Partial College,Professional
16646,27645,58,"Anand, Colin",High School,Professional
16647,27646,65,"Li, Jackson",Bachelors,Management
16648,27647,82,"Moore, Daniel",Partial College,Professional
16649,27648,284,"Rogers, Chase",Partial High School,Skilled Manual
16650,27649,276,"Bailey, Evan",High School,Professional
16651,27650,199,"Griffin, Richard",High School,Professional
16652,27651,57,"Murphy, Jeremy",High School,Professional
16653,27652,206,"Foster, Miguel",Partial High School,Skilled Manual
16655,27654,45,"Diaz, Carrie",Graduate Degree,Management
16656,27655,58,"Alvarez, Melinda",Bachelors,Management
16658,27657,128,"Chandra, Frederick",Graduate Degree,Management
16659,27658,198,"Gray, Cole",Graduate Degree,Management
16660,27659,276,"Lopez, Jesse",Graduate Degree,Management
16661,27660,57,"Carlson, Gerald",Graduate Degree,Management
16662,27661,73,"Martinez, Christopher",Graduate Degree,Management
16663,27662,47,"Zheng, Bianca",Partial College,Professional
16664,27663,83,"Collins, Aaron",Graduate Degree,Management
16665,27664,87,"Roberts, Luis",Bachelors,Management
16666,27665,59,"Patterson, Miguel",Partial High School,Skilled Manual
16667,27666,62,"Garcia, Alyssa",Partial High School,Skilled Manual
16668,27667,59,"Sanchez, Jessica",High School,Professional
16669,27668,267,"Gonzalez, Kevin",Graduate Degree,Management
16670,27669,58,"Allen, Katelyn",Graduate Degree,Management
16671,27670,75,"Long, Kayla",Graduate Degree,Management
16672,27671,253,"Martinez, Jeremiah",Graduate Degree,Management
16674,27673,257,"Young, Jennifer",Graduate Degree,Management
16675,27674,69,"Rivera, Gabrielle",Partial College,Professional
16676,27675,204,"Bell, Arianna",Partial College,Professional
